Editing effect,Group
0.24208,Pred top 10%
0.24208,Pred top 10%
0.24208,Pred top 10%
5.8209,Pred top 10%
1.0699,Pred top 10%
0.28278,Pred top 10%
0.28278,Pred top 10%
4.6053,Pred top 10%
4.6053,Pred top 10%
4.6053,Pred top 10%
6.0179,Pred top 10%
6.0179,Pred top 10%
0.5464,Pred top 10%
5.1983,Pred top 10%
1.2586,Pred top 10%
1.1948,Pred top 10%
0.62063,Pred top 10%
0.62063,Pred top 10%
4.644,Pred top 10%
4.644,Pred top 10%
4.644,Pred top 10%
1.1832,Pred top 10%
1.0968,Pred top 10%
1.0968,Pred top 10%
5.35,Pred top 10%
5.35,Pred top 10%
6.0208,Pred top 10%
6.0208,Pred top 10%
6.0208,Pred top 10%
4.1157,Pred top 10%
4.1157,Pred top 10%
4.1157,Pred top 10%
4.1157,Pred top 10%
4.1157,Pred top 10%
4.1157,Pred top 10%
0.45924,Pred top 10%
1.1174,Pred top 10%
0.7325,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
3.9641,Pred top 10%
0.90302,Pred top 10%
0.90302,Pred top 10%
0.90302,Pred top 10%
3.9499,Pred top 10%
3.9499,Pred top 10%
3.6016,Pred top 10%
0.87732,Pred top 10%
3.5194,Pred top 10%
3.5194,Pred top 10%
4.5485,Pred top 10%
4.5485,Pred top 10%
4.5485,Pred top 10%
4.5485,Pred top 10%
4.5485,Pred top 10%
4.5485,Pred top 10%
4.5485,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.47839,Pred top 10%
0.51141,Pred top 10%
0.51141,Pred top 10%
0.51141,Pred top 10%
0.51141,Pred top 10%
5.3068,Pred top 10%
5.3068,Pred top 10%
5.3068,Pred top 10%
5.3068,Pred top 10%
5.3068,Pred top 10%
1.2059,Pred top 10%
1.2059,Pred top 10%
1.2059,Pred top 10%
1.2059,Pred top 10%
1.2059,Pred top 10%
1.2059,Pred top 10%
1.2059,Pred top 10%
0.3965,Pred top 10%
1.0616,Pred top 10%
4.1419,Pred top 10%
4.1419,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
0.0050131,Pred top 10%
7.9043,Pred top 10%
7.9043,Pred top 10%
3.4365,Pred top 10%
3.4365,Pred top 10%
6.2114,Pred top 10%
6.2114,Pred top 10%
6.2114,Pred top 10%
5.2366,Pred top 10%
5.2366,Pred top 10%
5.2366,Pred top 10%
4.8481,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
1.2912,Pred top 10%
3.5933,Pred top 10%
6.8961,Pred top 10%
4.5698,Pred top 10%
4.5698,Pred top 10%
4.5698,Pred top 10%
4.5698,Pred top 10%
4.5698,Pred top 10%
4.5698,Pred top 10%
4.5698,Pred top 10%
4.5698,Pred top 10%
4.5698,Pred top 10%
1.0018,Pred top 10%
1.0018,Pred top 10%
5.6005,Pred top 10%
1.2218,Pred top 10%
4.9096,Pred top 10%
4.9096,Pred top 10%
5.8155,Pred top 10%
5.8155,Pred top 10%
0.95496,Pred top 10%
0.96223,Pred top 10%
4.9499,Pred top 10%
3.8532,Pred top 10%
3.8532,Pred top 10%
3.8532,Pred top 10%
3.8532,Pred top 10%
3.8532,Pred top 10%
3.8532,Pred top 10%
3.9736,Pred top 10%
3.9736,Pred top 10%
0.93256,Pred top 10%
0.94548,Pred top 10%
6.2319,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
5.2027,Pred top 10%
1.3077,Pred top 10%
1.3077,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
0.52506,Pred top 10%
1.1246,Pred top 10%
4.0255,Pred top 10%
4.0255,Pred top 10%
4.0255,Pred top 10%
4.0255,Pred top 10%
4.0255,Pred top 10%
4.0255,Pred top 10%
4.0255,Pred top 10%
5.2831,Pred top 10%
1.2537,Pred top 10%
0.97699,Pred top 10%
0.9365,Pred top 10%
6.7232,Pred top 10%
6.7232,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
4.5983,Pred top 10%
5.2343,Pred top 10%
5.2343,Pred top 10%
5.2343,Pred top 10%
5.2343,Pred top 10%
5.2343,Pred top 10%
5.2343,Pred top 10%
5.2343,Pred top 10%
5.2343,Pred top 10%
5.2343,Pred top 10%
0.92446,Pred top 10%
5.1442,Pred top 10%
5.1442,Pred top 10%
5.1442,Pred top 10%
5.1442,Pred top 10%
5.1442,Pred top 10%
5.1442,Pred top 10%
5.1442,Pred top 10%
5.1442,Pred top 10%
3.4463,Pred top 10%
3.4463,Pred top 10%
3.4463,Pred top 10%
3.5047,Pred top 10%
1.2222,Pred top 10%
4.0031,Pred top 10%
4.0031,Pred top 10%
4.0031,Pred top 10%
5.2087,Pred top 10%
5.2087,Pred top 10%
5.2087,Pred top 10%
5.2087,Pred top 10%
5.2087,Pred top 10%
1.1243,Pred top 10%
1.1243,Pred top 10%
1.1243,Pred top 10%
1.1243,Pred top 10%
1.2767,Pred top 10%
1.2767,Pred top 10%
1.2767,Pred top 10%
1.2767,Pred top 10%
4.4878,Pred top 10%
4.4878,Pred top 10%
4.4878,Pred top 10%
4.4878,Pred top 10%
3.7321,Pred top 10%
3.8013,Pred top 10%
0.72778,Pred top 10%
1.1201,Pred top 10%
0.93561,Pred top 10%
0.93561,Pred top 10%
0.93561,Pred top 10%
0.93561,Pred top 10%
0.93561,Pred top 10%
0.93561,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.4852,Pred top 10%
3.7089,Pred top 10%
1.3489,Pred top 10%
1.3489,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
0.83587,Pred top 10%
3.5846,Pred top 10%
4.3386,Pred top 10%
4.3386,Pred top 10%
4.3386,Pred top 10%
4.3386,Pred top 10%
5.1577,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
0.81849,Pred top 10%
1.1306,Pred top 10%
1.1306,Pred top 10%
0.46685,Pred top 10%
4.1399,Pred top 10%
4.1399,Pred top 10%
4.1399,Pred top 10%
0.73591,Pred top 10%
7.9211,Pred top 10%
1.1941,Pred top 10%
1.1941,Pred top 10%
1.1941,Pred top 10%
1.1941,Pred top 10%
1.1039,Pred top 10%
1.1039,Pred top 10%
1.1039,Pred top 10%
1.1039,Pred top 10%
1.1039,Pred top 10%
1.1039,Pred top 10%
3.5011,Pred top 10%
3.5011,Pred top 10%
3.5011,Pred top 10%
3.5011,Pred top 10%
3.5722,Pred top 10%
0.5571,Pred top 10%
0.5571,Pred top 10%
0.5571,Pred top 10%
0.5571,Pred top 10%
0.5571,Pred top 10%
4.7343,Pred top 10%
4.7343,Pred top 10%
1.3448,Pred top 10%
3.799,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
3.5429,Pred top 10%
8.1169,Pred top 10%
8.1169,Pred top 10%
8.1169,Pred top 10%
8.1169,Pred top 10%
8.1169,Pred top 10%
8.1169,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
7.6134,Pred top 10%
3.7673,Pred top 10%
3.7673,Pred top 10%
1.1449,Pred top 10%
1.1449,Pred top 10%
1.1449,Pred top 10%
1.1449,Pred top 10%
1.1449,Pred top 10%
1.1449,Pred top 10%
1.1449,Pred top 10%
1.1449,Pred top 10%
5.5656,Pred top 10%
5.5656,Pred top 10%
5.5656,Pred top 10%
1.3178,Pred top 10%
1.0913,Pred top 10%
1.0913,Pred top 10%
6.493,Pred top 10%
1.3011,Pred top 10%
3.4262,Pred top 10%
0.39796,Pred top 10%
4.4168,Pred top 10%
1.3139,Pred top 10%
4.5062,Pred top 10%
0.90017,Pred top 10%
0.90017,Pred top 10%
4.7385,Pred top 10%
4.7385,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5289,Pred top 10%
5.5882,Pred top 10%
7.4203,Pred top 10%
5.3534,Pred top 10%
5.3534,Pred top 10%
5.3534,Pred top 10%
5.3534,Pred top 10%
4.132,Pred top 10%
4.132,Pred top 10%
4.7183,Pred top 10%
4.7183,Pred top 10%
4.7183,Pred top 10%
4.7183,Pred top 10%
4.7183,Pred top 10%
5.934,Pred top 10%
5.934,Pred top 10%
5.934,Pred top 10%
5.934,Pred top 10%
5.934,Pred top 10%
3.8873,Pred top 10%
3.5463,Pred top 10%
3.5463,Pred top 10%
3.5463,Pred top 10%
0.62604,Pred top 10%
6.3117,Pred top 10%
6.3117,Pred top 10%
6.3117,Pred top 10%
6.3117,Pred top 10%
6.3117,Pred top 10%
6.3117,Pred top 10%
1.1225,Pred top 10%
1.1225,Pred top 10%
1.1225,Pred top 10%
1.1225,Pred top 10%
1.1225,Pred top 10%
1.1225,Pred top 10%
1.1225,Pred top 10%
1.1225,Pred top 10%
1.1225,Pred top 10%
4.2943,Pred top 10%
4.2943,Pred top 10%
4.2943,Pred top 10%
4.2943,Pred top 10%
4.2943,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
3.7613,Pred top 10%
4.744,Pred top 10%
4.744,Pred top 10%
4.0291,Pred top 10%
4.0291,Pred top 10%
6.0174,Pred top 10%
6.0174,Pred top 10%
6.0174,Pred top 10%
6.0174,Pred top 10%
6.0174,Pred top 10%
6.0174,Pred top 10%
6.0174,Pred top 10%
5.5447,Pred top 10%
5.5447,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
1.2989,Pred top 10%
0.93319,Pred top 10%
0.11518,Pred top 10%
5.8925,Pred top 10%
3.8173,Pred top 10%
3.8173,Pred top 10%
3.8173,Pred top 10%
3.8173,Pred top 10%
3.8173,Pred top 10%
3.8173,Pred top 10%
3.8173,Pred top 10%
5.6308,Pred top 10%
6.9217,Pred top 10%
6.6837,Pred top 10%
6.6837,Pred top 10%
6.6837,Pred top 10%
6.6837,Pred top 10%
1.1101,Pred top 10%
1.1101,Pred top 10%
0.25696,Pred top 10%
0.25696,Pred top 10%
0.25696,Pred top 10%
0.25696,Pred top 10%
0.25696,Pred top 10%
0.25696,Pred top 10%
0.25696,Pred top 10%
0.25696,Pred top 10%
0.25696,Pred top 10%
3.7095,Pred top 10%
3.7095,Pred top 10%
3.7095,Pred top 10%
3.7095,Pred top 10%
3.7095,Pred top 10%
3.7095,Pred top 10%
3.7095,Pred top 10%
3.7095,Pred top 10%
7.3381,Pred top 10%
7.3381,Pred top 10%
7.3381,Pred top 10%
0.19756,Pred top 10%
3.3919,Pred top 10%
3.3919,Pred top 10%
3.3919,Pred top 10%
3.3919,Pred top 10%
3.3919,Pred top 10%
3.3919,Pred top 10%
3.3919,Pred top 10%
3.3919,Pred top 10%
4.7385,Pred top 10%
5.1755,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
5.0551,Pred top 10%
1.0484,Pred top 10%
1.0484,Pred top 10%
5.886,Pred top 10%
5.886,Pred top 10%
5.886,Pred top 10%
5.886,Pred top 10%
5.886,Pred top 10%
5.886,Pred top 10%
5.886,Pred top 10%
5.886,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.82142,Pred top 10%
0.37287,Pred top 10%
0.37287,Pred top 10%
0.92793,Pred top 10%
0.92793,Pred top 10%
0.92793,Pred top 10%
0.92793,Pred top 10%
0.92793,Pred top 10%
0.92793,Pred top 10%
0.92793,Pred top 10%
4.4996,Pred top 10%
4.4996,Pred top 10%
4.4996,Pred top 10%
7.3803,Pred top 10%
1.3466,Pred top 10%
1.3466,Pred top 10%
1.3466,Pred top 10%
1.3466,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
1.2315,Pred top 10%
0.62104,Pred top 10%
0.62104,Pred top 10%
4.2581,Pred top 10%
4.2581,Pred top 10%
4.2581,Pred top 10%
4.2581,Pred top 10%
4.2581,Pred top 10%
4.2581,Pred top 10%
4.2581,Pred top 10%
4.2581,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
0.63694,Pred top 10%
1.1204,Pred top 10%
1.1204,Pred top 10%
1.1204,Pred top 10%
1.1204,Pred top 10%
1.1204,Pred top 10%
1.1204,Pred top 10%
1.1204,Pred top 10%
1.1204,Pred top 10%
1.1204,Pred top 10%
0.42343,Pred top 10%
5.1963,Pred top 10%
5.1963,Pred top 10%
4.0566,Pred top 10%
4.241,Pred top 10%
4.241,Pred top 10%
5.2045,Pred top 10%
1.0494,Pred top 10%
1.2794,Pred top 10%
1.2794,Pred top 10%
5.756,Pred top 10%
5.756,Pred top 10%
5.756,Pred top 10%
5.756,Pred top 10%
5.756,Pred top 10%
1.3487,Pred top 10%
1.3487,Pred top 10%
1.3487,Pred top 10%
1.3487,Pred top 10%
1.3487,Pred top 10%
1.2638,Pred top 10%
1.2638,Pred top 10%
1.2638,Pred top 10%
1.2638,Pred top 10%
1.2638,Pred top 10%
1.2638,Pred top 10%
1.0726,Pred top 10%
4.2702,Pred top 10%
4.2702,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
6.9111,Pred top 10%
5.7216,Pred top 10%
5.7216,Pred top 10%
1.0029,Pred top 10%
1.0029,Pred top 10%
1.0029,Pred top 10%
4.6282,Pred top 10%
4.6282,Pred top 10%
4.6282,Pred top 10%
4.6282,Pred top 10%
4.6282,Pred top 10%
4.6282,Pred top 10%
4.6282,Pred top 10%
0.69376,Pred top 10%
3.838,Pred top 10%
0.55672,Pred top 10%
0.55672,Pred top 10%
0.55672,Pred top 10%
0.55672,Pred top 10%
1.0675,Pred top 10%
1.0675,Pred top 10%
1.0675,Pred top 10%
1.0675,Pred top 10%
4.7411,Pred top 10%
4.7411,Pred top 10%
5.331,Pred top 10%
5.331,Pred top 10%
5.331,Pred top 10%
6.1717,Pred top 10%
6.1717,Pred top 10%
6.1717,Pred top 10%
6.1717,Pred top 10%
6.1717,Pred top 10%
4.272,Pred top 10%
4.272,Pred top 10%
4.272,Pred top 10%
4.272,Pred top 10%
6.0958,Pred top 10%
6.0958,Pred top 10%
6.0958,Pred top 10%
6.0958,Pred top 10%
7.4703,Pred top 10%
4.1401,Pred top 10%
4.1401,Pred top 10%
4.1401,Pred top 10%
4.1401,Pred top 10%
4.1401,Pred top 10%
1.2965,Pred top 10%
4.3418,Pred top 10%
4.3418,Pred top 10%
1.2669,Pred top 10%
1.2669,Pred top 10%
1.0849,Pred top 10%
5.6111,Pred top 10%
5.6111,Pred top 10%
5.6111,Pred top 10%
5.6111,Pred top 10%
5.6111,Pred top 10%
5.6111,Pred top 10%
5.6111,Pred top 10%
5.6111,Pred top 10%
3.3888,Pred top 10%
4.302,Pred top 10%
4.4112,Pred top 10%
1.2455,Pred top 10%
1.3517,Pred top 10%
6.2144,Pred top 10%
6.2144,Pred top 10%
6.2144,Pred top 10%
6.2144,Pred top 10%
9.0064,Pred top 10%
6.0507,Pred top 10%
6.0507,Pred top 10%
6.0507,Pred top 10%
0.5471,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
3.5281,Pred top 10%
7.4178,Pred top 10%
4.2717,Pred top 10%
4.2717,Pred top 10%
0.99829,Pred top 10%
3.4236,Pred top 10%
3.4236,Pred top 10%
3.4236,Pred top 10%
6.1308,Pred top 10%
6.1308,Pred top 10%
6.1308,Pred top 10%
0.10371,Pred top 10%
0.10371,Pred top 10%
0.10371,Pred top 10%
0.10371,Pred top 10%
0.10371,Pred top 10%
0.88422,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
4.2347,Pred top 10%
0.25809,Pred top 10%
4.2768,Pred top 10%
4.2768,Pred top 10%
3.6992,Pred top 10%
3.6992,Pred top 10%
8.3888,Pred top 10%
8.3888,Pred top 10%
8.3888,Pred top 10%
0.78279,Pred top 10%
0.78279,Pred top 10%
0.78279,Pred top 10%
4.6923,Pred top 10%
1.0527,Pred top 10%
3.8408,Pred top 10%
3.8408,Pred top 10%
3.8408,Pred top 10%
3.8408,Pred top 10%
3.8408,Pred top 10%
3.8408,Pred top 10%
4.2361,Pred top 10%
4.2361,Pred top 10%
4.2975,Pred top 10%
0.66432,Pred top 10%
0.66432,Pred top 10%
1.2953,Pred top 10%
1.2953,Pred top 10%
3.4292,Pred top 10%
3.4292,Pred top 10%
