id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	Base_K562_pred	RRA
A549|chr7_47558541-47559041	8	0.030303	0.052186	0.49243	168	5	-0.20909	0.56004	0.88538	1.0	1257	3	-0.20909	0.2264463937741963	-1.0
A549|chr15_59371341-59371841	6	0.030504	0.045073	0.463717	169	5	-0.82192	0.26407	0.63533	1.0	848	1	-0.82192	0.8083534488139835	-1.0
A549|chr10_119375817-119376317	7	0.031623	0.054748	0.493399	170	5	-0.44966	0.60204	0.88128	1.0	1294	1	-0.44966	0.21435297565007255	-1.0
A549|chr17_27354983-27355483	7	0.031748	0.054748	0.493399	171	4	-0.36259	0.53864	0.85885	1.0	1223	3	-0.36259	0.23770884963817798	-1.0
K562|chr5_10353461-10353961	7	0.032375	0.054748	0.493399	172	3	0.19918	0.21868	0.61376	1.0	752	4	0.19918	0.8011394065997519	3.238666153484297
A549|chr12_106131711-106132211	8	0.032589	0.055883	0.493399	173	3	0.31808	0.064853	0.31398	1.0	334	5	0.31808	0.6901442353913771	-1.0
K562|chr12_56724407-56724907	5	0.033081	0.048947	0.484394	174	3	-0.29431	0.86809	0.93776	1.0	1499	1	-0.29431	0.7931777668546491	-1.0
A549|chr7_55019652-55020152	3	0.033329	0.058677	0.493399	175	3	-0.50437	0.96667	0.97705	1.0	1575	0	-0.50437	0.859334798838312	-1.0
A549|chr4_7956158-7956658	8	0.033559	0.055889	0.493399	176	4	-0.06205	0.18407	0.56632	1.0	681	4	-0.06205	0.22326608382281649	-1.0
A549|chr7_130908206-130908706	8	0.034379	0.057249	0.493399	177	5	-0.53107	0.46062	0.82903	1.0	1117	3	-0.53107	0.7592305850662454	-1.0
A549|chr15_78056735-78057235	8	0.034398	0.057249	0.493399	178	5	-0.30479	0.23508	0.65408	1.0	792	2	-0.30479	0.31151226505520313	-1.0
A549|chr21_38841383-38841883	5	0.035036	0.050325	0.492097	179	4	-1.5878	0.97292	0.98584	1.0	1581	0	-1.5878	0.686638774278207	-1.0
K562|chr19_16539212-16539712	5	0.03545	0.050332	0.492097	180	2	0.073785	0.50852	0.79893	1.0	1180	2	0.073785	0.22971687234604332	-1.0
A549|chr13_112783274-112783774	7	0.035688	0.059989	0.493399	181	5	-0.41106	0.95271	0.98397	1.0	1562	1	-0.41106	0.7197752141883887	-1.0
A549|chr14_68616456-68616956	8	0.036038	0.059183	0.493399	182	6	-0.39617	0.66166	0.91967	1.0	1335	2	-0.39617	0.16723281808051454	-1.0
A549|chr10_95221565-95222065	8	0.036383	0.059189	0.493399	183	6	-0.51553	0.71654	0.93409	1.0	1385	2	-0.51553	0.2566503444938768	-1.0
A549|chr10_3805156-3805656	8	0.036483	0.059189	0.493399	184	5	-0.32732	0.60071	0.8997	1.0	1293	2	-0.32732	0.4455874621242112	-1.0
A549|chr7_47559279-47559779	8	0.036774	0.060104	0.493399	185	6	-0.38508	0.89603	0.97606	1.0	1521	1	-0.38508	0.791375515341069	-1.0
A549|chr10_34743069-34743569	8	0.037057	0.060104	0.493399	186	5	-0.42344	0.55284	0.87749	1.0	1243	3	-0.42344	0.33271029252437895	-1.0
A549|chr15_63484735-63485235	8	0.037256	0.060111	0.493399	187	6	-0.68747	0.93278	0.98356	1.0	1547	1	-0.68747	0.3438528061787019	-1.0
A549|chr18_3650685-3651185	8	0.037837	0.061099	0.493399	188	3	-0.0046325	0.58169	0.89542	1.0	1275	3	-0.0046325	0.258911859915393	-1.0
A549|chr18_3601874-3602374	8	0.038	0.061099	0.493399	189	5	-0.28958	0.75836	0.94204	1.0	1419	3	-0.28958	0.5050795641316836	-1.0
A549|chr15_63047286-63047786	8	0.038214	0.061099	0.493399	190	5	-0.47416	0.92605	0.98035	1.0	1542	1	-0.47416	0.5959791837577555	-1.0
A549|chr7_130905557-130906057	8	0.038302	0.061099	0.493399	191	4	-0.076087	0.50142	0.85899	1.0	1171	3	-0.076087	0.7553629654270254	-1.0
K562|chr11_32435886-32436386	5	0.038447	0.052808	0.493399	192	3	-0.71193	0.76852	0.90694	1.0	1425	2	-0.71193	0.7703593455776412	4.66038957837444
A549|chr22_46068019-46068519	7	0.038696	0.063118	0.507132	193	5	-0.52826	0.21367	0.61375	1.0	739	2	-0.52826	0.7367149112700017	-1.0
A549|chr10_102795379-102795879	8	0.039121	0.061105	0.493399	194	4	-0.044544	0.041976	0.25698	1.0	236	4	-0.044544	0.23205679263858903	-1.0
A549|chr10_33273226-33273726	8	0.039188	0.061105	0.493399	195	5	-0.54445	0.49926	0.85899	1.0	1164	1	-0.54445	0.31675966609590633	-1.0
A549|chr17_27534045-27534545	8	0.039715	0.061105	0.493399	196	5	-0.63544	0.0073893	0.065394	1.0	52	3	-0.63544	0.5918580126345	-1.0
A549|chr3_30629635-30630135	8	0.040016	0.061105	0.493399	197	6	-0.39843	0.1237	0.4928	1.0	517	1	-0.39843	0.3550835830548335	-1.0
K562|chr11_65490349-65490849	7	0.040195	0.067187	0.516056	198	4	-0.2601	0.22903	0.61938	1.0	782	3	-0.2601	0.5255999114678837	-1.0
A549|chr6_16767297-16767797	6	0.041338	0.068913	0.516056	199	3	0.2286	0.014806	0.12422	1.0	95	3	0.2286	0.5891261453299323	-1.0
K562|chr1_47226032-47226532	8	0.041518	0.063508	0.507755	200	5	-0.74073	0.49189	0.84938	1.0	1151	2	-0.74073	0.7802236641070188	-1.0
A549|chr12_62717606-62718106	8	0.041571	0.064783	0.510454	201	6	-1.4694	0.8862	0.97544	1.0	1514	2	-1.4694	0.21835241905873565	-1.0
A549|chr15_89071418-89071918	8	0.041955	0.064783	0.510454	202	6	-0.76373	0.87163	0.97234	1.0	1505	1	-0.76373	0.7531570228959698	-1.0
A549|chr14_68547030-68547530	8	0.042298	0.06479	0.510454	203	4	0.040586	0.25047	0.66924	1.0	824	4	0.040586	0.3402616780368194	-1.0
*UBXN7	5	0.042501	0.05681	0.493399	204	3	-0.58136	0.65939	0.85719	1.0	1331	2	-0.58136	-1.0	-1.0
K562|chr6_37183852-37184352	8	0.042646	0.065985	0.512459	205	6	-0.71462	0.41677	0.80067	1.0	1056	2	-0.71462	0.7304911586295888	-1.0
A549|chr9_38067843-38068343	3	0.042924	0.078717	0.553062	206	1	0.050207	0.53912	0.7094	1.0	1224	1	0.050207	0.6094735354533388	3.7060852589688977
K562|chr11_117985176-117985676	8	0.043208	0.065985	0.512459	207	5	-0.63356	0.34417	0.75728	1.0	959	2	-0.63356	0.4192323029235168	-1.0
K562|chr1_61058252-61058752	8	0.043943	0.065991	0.512459	208	5	-0.86583	0.77178	0.95173	1.0	1429	2	-0.86583	0.25182014153662746	-1.0
K562|chr10_131899720-131900220	5	0.044725	0.057981	0.493399	209	4	-0.57282	0.96941	0.98487	1.0	1577	0	-0.57282	0.7182130284575527	-1.0
A549|chr7_130952964-130953464	8	0.044911	0.071854	0.516056	210	4	-0.015021	0.262	0.67968	1.0	843	4	-0.015021	0.5865567503097758	-1.0
A549|chr11_19972675-19973175	8	0.045222	0.071854	0.516056	211	6	-0.32502	0.90266	0.97672	1.0	1527	1	-0.32502	0.7232745862029443	-1.0
A549|chr12_106139164-106139664	6	0.04549	0.071775	0.516056	212	5	-0.29327	0.57487	0.84976	1.0	1270	1	-0.29327	0.8353349912767251	-1.0
A549|chr10_33264470-33264970	8	0.046094	0.071854	0.516056	213	6	-0.26406	0.88321	0.97544	1.0	1512	2	-0.26406	0.5643445139417004	-1.0
A549|chr9_21561445-21561945	8	0.046161	0.071854	0.516056	214	4	-0.23452	0.74027	0.9385	1.0	1401	3	-0.23452	0.5564297099228002	-1.0
K562|chr12_47812931-47813431	5	0.046211	0.059311	0.493399	215	4	-0.39899	0.95288	0.96773	1.0	1563	1	-0.39899	0.7719452811464027	3.1119497461776464
A549|chr8_30383582-30384082	5	0.046522	0.059317	0.493399	216	4	-0.35456	0.90804	0.94714	1.0	1530	1	-0.35456	0.7753618941328955	-1.0
A549|chr2_54581205-54581705	5	0.046545	0.059317	0.493399	217	3	-0.52878	0.3172	0.66301	1.0	932	2	-0.52878	0.7491375667854685	-1.0
A549|chr12_75976861-75977361	8	0.04656	0.071854	0.516056	218	6	-0.74154	0.44818	0.8136	1.0	1104	2	-0.74154	0.8088331876141958	-1.0
A549|chr17_72445534-72446034	8	0.04708	0.07186	0.516056	219	4	-0.022777	0.046912	0.26529	1.0	264	3	-0.022777	0.3887660160947781	-1.0
K562|chr6_37103987-37104487	8	0.047148	0.07186	0.516056	220	5	-0.48636	0.26753	0.68335	1.0	855	2	-0.48636	0.8085451333149478	-1.0
A549|chr4_57147306-57147806	8	0.047247	0.07186	0.516056	221	5	-0.4589	0.58886	0.89969	1.0	1283	2	-0.4589	0.5515477924792468	-1.0
K562|chr12_47814494-47814994	4	0.047293	0.092071	0.580516	222	2	-0.41663	0.48978	0.73962	1.0	1148	1	-0.41663	0.770058938092954	-1.0
A549|chr15_60391827-60392327	8	0.047388	0.07186	0.516056	223	5	-0.36392	0.1331	0.49482	1.0	539	3	-0.36392	0.6455823468615093	-1.0
K562|chr5_10376501-10377001	8	0.04784	0.07186	0.516056	224	5	-0.25142	0.56153	0.88538	1.0	1260	3	-0.25142	0.7790071111846577	-1.0
A549|chr20_38165852-38166352	8	0.047939	0.07186	0.516056	225	4	-0.097983	0.22791	0.64497	1.0	779	2	-0.097983	0.22783799748535066	-1.0
K562|chr17_75109666-75110166	8	0.048737	0.07186	0.516056	226	4	-0.21194	0.37883	0.78396	1.0	1014	4	-0.21194	0.2542098137151238	3.52620657727172
K562|chr10_11892388-11892888	8	0.049006	0.07186	0.516056	227	5	-0.70367	0.0051168	0.05013	1.0	33	3	-0.70367	0.8133887676462844	-1.0
A549|chr9_750562-751062	8	0.049239	0.07186	0.516056	228	4	-0.13005	0.35768	0.76473	1.0	986	4	-0.13005	0.7716308009636265	-1.0
A549|chr1_67679657-67680157	7	0.04937	0.080144	0.557414	229	5	-0.75537	0.97985	0.98896	1.0	1585	1	-0.75537	0.8086045211488748	-1.0
A549|chr9_683185-683685	8	0.050417	0.07951	0.556227	230	6	-0.43012	0.75882	0.94349	1.0	1420	2	-0.43012	0.735473277266844	-1.0
A549|chr10_33326848-33327348	8	0.050811	0.083554	0.557414	231	5	-0.44179	0.63332	0.90888	1.0	1317	3	-0.44179	0.2239178684461771	-1.0
A549|chr9_727699-728199	6	0.050849	0.076033	0.541276	232	5	-0.57983	0.50776	0.81077	1.0	1177	1	-0.57983	0.7646253917802425	-1.0
K562|chr17_75132284-75132784	8	0.050859	0.083561	0.557414	233	6	-0.26844	0.57704	0.89542	1.0	1272	2	-0.26844	0.6825081264753774	-1.0
A549|chr11_128468726-128469226	8	0.050968	0.084262	0.557414	234	4	-0.088085	0.11295	0.46091	1.0	497	4	-0.088085	0.5857436599417166	-1.0
A549|chr1_8410963-8411463	7	0.051025	0.08253	0.557414	235	5	-1.2029	0.29937	0.69701	1.0	908	2	-1.2029	0.3502032623848742	-1.0
K562|chr2_26787016-26787516	6	0.05128	0.076039	0.541276	236	5	-0.4095	0.94255	0.97211	1.0	1555	1	-0.4095	0.5413134005181576	-1.0
K562|chr4_40230100-40230600	8	0.051363	0.084262	0.557414	237	2	0.34496	0.04532	0.26347	1.0	256	5	0.34496	0.29254783579509636	-1.0
K562|chr11_32428333-32428833	8	0.051404	0.084262	0.557414	238	5	-0.26267	0.41838	0.80067	1.0	1059	3	-0.26267	0.2196817249147715	-1.0
K562|chr1_26695054-26695554	3	0.051639	0.083829	0.557414	239	3	-0.22935	0.94836	0.97061	1.0	1560	0	-0.22935	0.7892763829629017	4.216046422595962
A549|chr5_17269126-17269626	8	0.05183	0.084268	0.557414	240	5	-0.43515	0.31505	0.73484	1.0	928	1	-0.43515	0.24967824425508905	-1.0
A549|chr10_33277275-33277775	8	0.051882	0.084268	0.557414	241	5	-0.29933	0.31964	0.73485	1.0	935	3	-0.29933	0.3051706072242004	-1.0
A549|chr13_33229234-33229734	7	0.052028	0.082536	0.557414	242	5	-0.21534	0.98497	0.99147	1.0	1591	1	-0.21534	0.7744507949267072	-1.0
A549|chr2_9251208-9251708	4	0.052077	0.093736	0.580516	243	2	-0.073214	0.13887	0.38786	1.0	560	2	-0.073214	0.4152572584869557	-1.0
A549|chr1_8380878-8381378	8	0.052078	0.085928	0.560122	244	4	-0.12465	0.55432	0.88067	1.0	1248	4	-0.12465	0.7594133971907784	-1.0
A549|chr10_33325882-33326382	5	0.052084	0.077674	0.548149	245	3	-0.80382	0.61094	0.83849	1.0	1300	2	-0.80382	0.7374197491125143	-1.0
*RTN2	5	0.052476	0.07768	0.548149	246	3	-0.22482	0.54075	0.81303	1.0	1228	2	-0.22482	-1.0	-1.0
K562|chr12_56682844-56683344	8	0.052598	0.085934	0.560122	247	5	-0.4896	0.85478	0.96969	1.0	1491	2	-0.4896	0.7423305247039463	-1.0
A549|chr6_16762221-16762721	8	0.052752	0.085934	0.560122	248	6	-0.15691	0.96857	0.99119	1.0	1576	1	-0.15691	0.22504907127314674	-1.0
A549|chr3_71100918-71101418	7	0.053101	0.090381	0.577512	249	5	-0.79694	0.73901	0.9324	1.0	1400	2	-0.79694	0.5253819252308537	-1.0
A549|chr9_73047752-73048252	8	0.05346	0.087575	0.561832	250	6	-0.25519	0.90256	0.97672	1.0	1526	1	-0.25519	0.155850629058024	-1.0
A549|chr17_72411916-72412416	8	0.053633	0.087581	0.561832	251	6	-0.32118	0.48521	0.84774	1.0	1145	2	-0.32118	0.793533168602659	-1.0
A549|chr2_43206621-43207121	8	0.053647	0.087581	0.561832	252	3	0.15406	0.051071	0.2672	1.0	281	4	0.15406	0.777667242613189	-1.0
K562|chr19_13118329-13118829	7	0.054079	0.093236	0.580516	253	4	-0.17403	0.86682	0.96072	1.0	1497	1	-0.17403	0.7903481189377076	3.1694562385312706
A549|chr7_116500148-116500648	8	0.054154	0.087581	0.561832	254	6	-0.31262	0.99229	0.99598	1.0	1601	1	-0.31262	0.22491608367108107	-1.0
A549|chr1_67675769-67676269	8	0.054628	0.093455	0.580516	255	4	0.27646	0.099081	0.41647	1.0	453	4	0.27646	0.21409977314888065	-1.0
K562|chr2_10301477-10301977	8	0.054714	0.093455	0.580516	256	3	0.17985	0.19406	0.58249	1.0	702	5	0.17985	0.6594563093799439	-1.0
A549|chrX_107673425-107673925	8	0.05477	0.093455	0.580516	257	4	-0.26181	0.7892	0.95545	1.0	1442	3	-0.26181	-1.0	-1.0
A549|chr10_3860459-3860959	8	0.055013	0.093455	0.580516	258	5	-0.44914	0.25791	0.67555	1.0	836	3	-0.44914	0.6509135078345232	-1.0
K562|chr19_15324159-15324659	7	0.05506	0.094779	0.580516	259	5	-0.30668	0.057532	0.28001	1.0	305	2	-0.30668	0.8145871442817478	-1.0
A549|chr3_127820747-127821247	8	0.05509	0.093455	0.580516	260	6	-0.46	0.19582	0.58249	1.0	706	2	-0.46	0.7051736985110068	-1.0
A549|chr5_59040158-59040658	6	0.056298	0.08267	0.557414	261	5	-0.3242	0.92734	0.97004	1.0	1543	1	-0.3242	0.3368006836543401	-1.0
A549|chr15_60399901-60400401	8	0.056877	0.10295	0.587949	262	6	-0.57479	0.67568	0.92484	1.0	1349	2	-0.57479	0.3048355140967981	-1.0
K562|chr12_47836228-47836728	8	0.057653	0.10295	0.587949	263	5	-0.35553	0.43413	0.80566	1.0	1084	3	-0.35553	0.22572060607671704	-1.0
A549|chr1_8011874-8012374	8	0.057693	0.10295	0.587949	264	5	-0.46842	0.5347	0.87488	1.0	1221	2	-0.46842	0.30798853752876126	-1.0
A549|chr8_17802935-17803435	8	0.057847	0.10295	0.587949	265	6	-0.50996	0.82565	0.96339	1.0	1472	1	-0.50996	0.23987058135712636	-1.0
A549|chr12_104302599-104303099	8	0.057964	0.10295	0.587949	266	2	0.61498	0.0060484	0.05836	1.0	40	6	0.61498	0.7699013266546432	-1.0
K562|chr11_65498012-65498512	5	0.058038	0.10888	0.599832	267	4	-0.28932	0.97476	0.98908	1.0	1583	0	-0.28932	0.7945017105395232	-1.0
K562|chr15_92846715-92847215	8	0.058519	0.10296	0.587949	268	4	-0.34389	0.68185	0.92484	1.0	1354	3	-0.34389	0.5398949419589644	-1.0
A549|chr22_45718330-45718830	7	0.0587	0.094785	0.580516	269	5	-0.51886	0.80071	0.94861	1.0	1453	2	-0.51886	0.4252231192573799	-1.0
A549|chr8_133031622-133032122	7	0.058751	0.094785	0.580516	270	3	-0.0065799	0.98923	0.99545	1.0	1596	0	-0.0065799	0.29082254463108953	-1.0
A549|chr2_43161114-43161614	6	0.059211	0.084488	0.557414	271	3	-0.17006	0.14107	0.4575	1.0	571	3	-0.17006	0.49410914193970884	-1.0
A549|chr2_54613276-54613776	7	0.059374	0.096359	0.587936	272	5	-0.43785	0.82079	0.95123	1.0	1468	2	-0.43785	0.3695752270215246	-1.0
A549|chr7_131197848-131198348	8	0.059948	0.10296	0.587949	273	6	-0.16727	0.99854	0.99953	1.0	1614	0	-0.16727	0.7820962575569691	-1.0
K562|chr19_4402632-4403132	5	0.06043	0.10888	0.599832	274	3	-0.45059	0.63126	0.84478	1.0	1316	2	-0.45059	0.7644836340625165	14.659298161268325
A549|chr15_63460638-63461138	8	0.060445	0.10951	0.599832	275	4	-0.24254	0.19042	0.58248	1.0	689	4	-0.24254	0.25237113402051453	-1.0
A549|chr13_110340615-110341115	7	0.061067	0.097909	0.587949	276	4	-0.69074	0.50034	0.8376	1.0	1168	3	-0.69074	0.7903133375819645	-1.0
A549|chr12_52885287-52885787	8	0.06138	0.1103	0.599832	277	4	-0.39187	0.62867	0.90765	1.0	1314	3	-0.39187	0.7977338310942123	-1.0
K562|chr9_131323613-131324113	8	0.061471	0.1103	0.599832	278	4	-0.3464	0.057781	0.29819	1.0	309	3	-0.3464	0.2424277141648202	-1.0
A549|chr20_54132132-54132632	8	0.061783	0.11031	0.599832	279	4	-0.31191	0.084677	0.37592	1.0	410	2	-0.31191	0.1673505706938393	-1.0
A549|chr8_30383366-30383866	7	0.061882	0.097909	0.587949	280	4	-0.14626	0.28234	0.67925	1.0	881	3	-0.14626	0.8294331174378343	-1.0
A549|chr9_113569065-113569565	8	0.062466	0.11124	0.599832	281	3	-0.006116	0.03007	0.21685	1.0	173	3	-0.006116	0.6143537849579371	-1.0
A549|chr7_47556446-47556946	8	0.062778	0.11124	0.599832	282	5	-0.4707	0.27182	0.68335	1.0	861	2	-0.4707	0.6488475455663609	-1.0
K562|chr10_3068844-3069344	5	0.062974	0.11004	0.599832	283	2	-0.050763	0.071759	0.26566	1.0	367	2	-0.050763	0.6907813886426548	6.48011952667834
A549|chr2_54568075-54568575	8	0.063138	0.11124	0.599832	284	6	-0.23552	0.67077	0.9238	1.0	1347	2	-0.23552	0.5587881465970608	-1.0
A549|chr1_93613914-93614414	7	0.063383	0.097915	0.587949	285	5	-0.35051	0.2249	0.61696	1.0	770	2	-0.35051	0.7547815519361993	-1.0
A549|chr20_50439274-50439774	8	0.063725	0.11124	0.599832	286	2	0.074763	0.50706	0.86317	1.0	1176	4	0.074763	0.5706526871502449	-1.0
A549|chr17_77457178-77457678	8	0.064165	0.11401	0.606671	287	5	-0.32876	0.86735	0.9706	1.0	1498	2	-0.32876	0.7820057743023595	-1.0
A549|chr18_77069344-77069844	8	0.064293	0.11401	0.606671	288	5	-0.25648	0.17158	0.5375	1.0	653	3	-0.25648	0.5278733241988939	-1.0
A549|chr2_42971902-42972402	8	0.064541	0.11401	0.606671	289	4	-0.3455	0.66628	0.9238	1.0	1341	3	-0.3455	0.7426850925427458	-1.0
A549|chr15_60379898-60380398	8	0.064657	0.11401	0.606671	290	3	0.29233	0.15786	0.52823	1.0	623	5	0.29233	0.2209707801132585	-1.0
A549|chr2_43193133-43193633	8	0.065511	0.11595	0.60816	291	6	-0.39074	0.42247	0.80067	1.0	1061	2	-0.39074	0.6563169743257163	-1.0
A549|chr13_110320090-110320590	6	0.065651	0.11616	0.60816	292	3	-0.15416	0.79228	0.92733	1.0	1445	2	-0.15416	0.22951348627360493	-1.0
K562|chr17_78304673-78305173	7	0.066299	0.099812	0.587949	293	2	0.35807	0.055177	0.27428	1.0	294	5	0.35807	0.24432148045072435	-1.0
A549|chr21_39087066-39087566	8	0.066888	0.11595	0.60816	294	4	-0.09379	0.48289	0.84774	1.0	1141	3	-0.09379	0.18722587201427354	-1.0
K562|chr18_48938773-48939273	8	0.06697	0.11595	0.60816	295	5	-0.33703	0.44221	0.80852	1.0	1093	3	-0.33703	0.8606360222271952	-1.0
*GOLGA4	5	0.067346	0.11662	0.608624	296	2	0.12484	0.27761	0.60951	1.0	876	3	0.12484	-1.0	-1.0
A549|chr9_21565177-21565677	8	0.0674	0.11595	0.60816	297	6	-0.35947	0.70938	0.93156	1.0	1378	2	-0.35947	0.3320731651418613	-1.0
A549|chr10_119342236-119342736	8	0.067605	0.11771	0.612322	298	5	-0.39773	0.79735	0.95546	1.0	1450	3	-0.39773	0.26808062634076063	-1.0
A549|chr3_127735056-127735556	8	0.068533	0.12526	0.636393	299	4	-0.65808	0.78723	0.95545	1.0	1440	3	-0.65808	0.752479676850232	-1.0
A549|chr2_20537949-20538449	7	0.068883	0.099818	0.587949	300	3	0.22756	0.10753	0.41337	1.0	479	4	0.22756	0.7488540816882325	-1.0
K562|chr11_117985709-117986209	3	0.068912	0.098647	0.587949	301	1	0.3059	0.05954	0.19532	1.0	317	2	0.3059	0.8451968409831446	3.151773923348828
A549|chr7_55018180-55018680	7	0.069402	0.099818	0.587949	302	4	-0.77479	0.30687	0.69701	1.0	918	3	-0.77479	0.22794074261389793	-1.0
A549|chr17_27540660-27541160	8	0.069746	0.12903	0.636393	303	6	-0.30019	0.38889	0.78663	1.0	1028	2	-0.30019	0.3629546541567289	-1.0
A549|chr17_77396573-77397073	7	0.069788	0.099818	0.587949	304	3	-0.064309	0.16914	0.54796	1.0	645	3	-0.064309	0.5037707699172955	-1.0
A549|chr10_33279270-33279770	8	0.070069	0.12903	0.636393	305	5	-0.75536	0.041925	0.25698	1.0	235	3	-0.75536	0.7148626407339214	-1.0
K562|chr6_12022358-12022858	8	0.070118	0.12903	0.636393	306	2	0.18034	0.019252	0.18427	1.0	123	5	0.18034	0.40168556796969035	-1.0
K562|chr5_10367519-10368019	7	0.071278	0.1036	0.587949	307	3	0.079741	0.095452	0.39686	1.0	444	3	0.079741	0.2645035620301421	-1.0
A549|chr1_8027227-8027727	8	0.071651	0.13111	0.636393	308	6	-0.16616	0.97601	0.99194	1.0	1584	1	-0.16616	0.23873781671161265	-1.0
A549|chr5_136007167-136007667	7	0.071802	0.10361	0.587949	309	5	-0.37057	0.049867	0.26203	1.0	275	2	-0.37057	0.5640433806974982	-1.0
A549|chr21_38780865-38781365	5	0.071828	0.14489	0.664275	310	4	-0.70701	0.91056	0.95113	1.0	1533	1	-0.70701	0.22273626739812136	-1.0
A549|chr10_95220453-95220953	8	0.072008	0.13411	0.636393	311	6	-0.41628	0.47766	0.84773	1.0	1133	2	-0.41628	0.7987347906724556	-1.0
K562|chr14_35301641-35302141	6	0.072214	0.13213	0.636393	312	3	-0.74837	0.0081796	0.065991	1.0	58	2	-0.74837	0.24947168942136394	-1.0
A549|chr12_53008557-53009057	8	0.072244	0.13411	0.636393	313	3	-0.056668	0.75617	0.9411	1.0	1416	3	-0.056668	0.7339166977704498	-1.0
K562|chr1_21754503-21755003	7	0.072293	0.10361	0.587949	314	5	-0.44145	0.089921	0.39014	1.0	431	2	-0.44145	0.7871004135921081	-1.0
A549|chr10_34719704-34720204	8	0.072437	0.13723	0.636393	315	6	-0.26994	0.52635	0.87068	1.0	1210	2	-0.26994	0.6120585303354366	-1.0
A549|chr12_3199527-3200027	5	0.072546	0.14941	0.679244	316	4	-0.24762	0.6625	0.85719	1.0	1336	1	-0.24762	0.75922616289735	-1.0
*STAU1	5	0.07259	0.14941	0.679244	317	1	0.46694	0.10718	0.35108	1.0	478	4	0.46694	-1.0	-1.0
K562|chr8_143935062-143935562	3	0.072694	0.10111	0.587949	318	2	-0.13878	0.73822	0.81504	1.0	1398	1	-0.13878	0.25386845790392676	-1.0
A549|chr7_130895364-130895864	8	0.073152	0.13723	0.636393	319	5	-0.38444	0.50302	0.86102	1.0	1173	3	-0.38444	0.2711085270843893	-1.0
A549|chr12_75995603-75996103	8	0.073562	0.13723	0.636393	320	5	-0.31092	0.50003	0.85899	1.0	1167	3	-0.31092	0.5685437422916952	-1.0
A549|chr1_67726163-67726663	8	0.073715	0.13723	0.636393	321	5	-0.73242	0.68111	0.92484	1.0	1353	3	-0.73242	0.21655184610528924	-1.0
A549|chr15_60371654-60372154	7	0.073756	0.10702	0.599832	322	4	-0.5222	0.97297	0.9876	1.0	1582	1	-0.5222	0.6283552677995173	-1.0
K562|chr19_5974808-5975308	8	0.073883	0.13723	0.636393	323	6	-0.36473	0.87905	0.9745	1.0	1511	1	-0.36473	0.7543546235120508	-1.0
A549|chr12_62790967-62791467	8	0.073957	0.13723	0.636393	324	5	-0.35056	0.16618	0.53462	1.0	637	3	-0.35056	0.1732756435121794	-1.0
A549|chr9_21559925-21560425	8	0.074085	0.13723	0.636393	325	5	-0.26582	0.67031	0.9238	1.0	1345	3	-0.26582	0.44487768759710594	-1.0
K562|chr6_12001087-12001587	8	0.074524	0.13723	0.636393	326	5	-0.48005	0.6101	0.90135	1.0	1299	2	-0.48005	0.5218244918612338	-1.0
A549|chr4_168817284-168817784	7	0.074596	0.10703	0.599832	327	4	-0.99018	0.26248	0.66101	1.0	844	3	-0.99018	0.5415449864596599	-1.0
A549|chr1_8450212-8450712	8	0.074809	0.13723	0.636393	328	4	-0.26392	0.29814	0.71487	1.0	907	3	-0.26392	0.7433232704362267	-1.0
A549|chr20_38110406-38110906	8	0.075678	0.13723	0.636393	329	4	-0.18882	0.43672	0.80567	1.0	1089	4	-0.18882	0.657660094151499	-1.0
K562|chr2_10303041-10303541	8	0.076064	0.13723	0.636393	330	4	0.0054006	0.045242	0.26347	1.0	254	4	0.0054006	0.27655360788655525	3.1245335841336144
A549|chr12_53006726-53007226	8	0.076065	0.13723	0.636393	331	5	-0.27315	0.79014	0.95545	1.0	1443	3	-0.27315	0.4576879377492223	3.042593866112812
A549|chr3_71065575-71066075	7	0.076157	0.1362	0.636393	332	3	-0.072043	0.89215	0.96949	1.0	1519	2	-0.072043	0.5727039139649825	-1.0
A549|chr11_126349191-126349691	6	0.076424	0.1516	0.680985	333	3	-0.6127	0.745	0.91958	1.0	1405	2	-0.6127	0.20730571681028218	-1.0
A549|chr9_38022470-38022970	8	0.076576	0.13723	0.636393	334	4	-0.013272	0.14054	0.49978	1.0	568	4	-0.013272	0.3158087383831487	-1.0
K562|chr3_195115869-195116369	7	0.076734	0.1362	0.636393	335	1	0.66378	0.016979	0.15623	1.0	110	6	0.66378	0.16094496903952588	-1.0
A549|chr11_128515022-128515522	6	0.0769	0.1516	0.680985	336	3	-0.26478	0.69748	0.89904	1.0	1368	2	-0.26478	0.6941379519663682	-1.0
A549|chr10_34703068-34703568	6	0.077137	0.1516	0.680985	337	3	0.14254	0.27725	0.6576	1.0	875	3	0.14254	0.7533401213498105	-1.0
